"document","comment_id","type","start","end"
"NDY-252","881","gratitude","70","117"
"NDY-252","882","positive feedback","0","60"
"NDY-252","883","encouragement","0","34"
"NDY-252","884","positive feedback","0","87"
"NDY-252","885","compliment","0","54"
"NDY-252","885","positive feedback","103","155"
"NDY-252","886","positive feedback","0","28"
"NDY-252","886","compliment","88","135"
"NDY-252","887","positive feedback","0","37"
"NDY-252","888","positive feedback","0","12"
"NDY-252","888","positive feedback","17","31"
"NDY-252","888","affection declaration","32","63"
"NDY-252","889","positive feedback","0","73"
"NDY-252","890","positive feedback","0","11"
"NDY-252","890","positive feedback","14","66"
"NDY-252","891","positive feedback","0","32"
"NDY-252","892","compliment","0","103"
"NDY-252","893","positive feedback","0","25"
"NDY-252","894","gratitude","0","33"
"NDY-252","895","positive feedback","0","13"
"NDY-252","895","positive feedback","16","30"
"NDY-252","896","positive feedback","49","50"
"NDY-252","897","compliment","0","41"
"NDY-252","897","compliment","47","148"
"NDY-252","897","positive feedback","155","185"
"NDY-252","898","positive feedback","0","39"
"NDY-252","899","compliment","0","56"
"NDY-252","899","compliment","57","126"
"NDY-252","900","positive feedback","0","12"
"NDY-252","901","positive feedback","0","25"
"NDY-252","901","positive feedback","72","163"
"NDY-252","902","positive feedback","0","37"
"NDY-252","903","encouragement","0","56"
"NDY-252","903","positive feedback","59","148"
"NDY-252","903","compliment","149","193"
"NDY-252","903","gratitude","196","203"
"NDY-252","903","compliment","208","250"
"NDY-252","903","positive feedback","341","343"
"NDY-252","904","positive feedback","0","37"
"NDY-252","904","positive feedback","40","76"
"NDY-252","904","compliment","79","137"
"NDY-252","905","gratitude","0","56"
"NDY-252","905","positive feedback","57","93"
"NDY-252","905","positive feedback","306","344"
"NDY-252","905","compliment","349","382"
"NDY-252","906","positive feedback","0","47"
"NDY-252","907","positive feedback","0","51"
"NDY-252","907","affection declaration","0","51"
"NDY-252","907","affection declaration","52","67"
"NDY-252","907","encouragement","68","142"
"NDY-252","908","compliment","0","36"
"NDY-252","908","positive feedback","39","91"
"NDY-252","908","positive feedback","92","137"
"NDY-252","909","positive feedback","0","19"
"NDY-252","909","positive feedback","20","63"
"NDY-252","910","positive feedback","0","12"
"NDY-252","910","positive feedback","17","30"
"NDY-252","910","encouragement","31","97"
"NDY-252","911","positive feedback","0","10"
"NDY-252","911","positive feedback","15","42"
"NDY-252","912","positive feedback","0","21"
"NDY-252","912","positive feedback","26","43"
"NDY-252","913","positive feedback","0","49"
"NDY-252","913","encouragement","50","81"
"NDY-252","914","positive feedback","15","52"
"NDY-252","914","positive feedback","57","106"
"NDY-252","914","encouragement","107","118"
"NDY-252","915","positive feedback","0","15"
"NDY-252","915","compliment","16","80"
"NDY-252","916","positive feedback","49","88"
"NDY-252","916","positive feedback","92","128"
"NDY-252","918","positive feedback","0","43"
"NDY-252","919","positive feedback","0","48"
"NDY-252","921","positive feedback","0","38"
"NDY-252","921","compliment","43","98"
"NDY-252","922","positive feedback","0","31"
"NDY-252","922","positive feedback","32","126"
"NDY-252","922","positive feedback","129","146"
"NDY-252","923","positive feedback","0","16"
"NDY-252","923","positive feedback","17","126"
"NDY-252","924","positive feedback","0","14"
"NDY-252","924","positive feedback","15","29"
"NDY-252","925","encouragement","0","105"
"NDY-252","926","positive feedback","0","19"
"NDY-252","927","positive feedback","0","22"
"NDY-252","927","positive feedback","27","88"
"NDY-252","928","positive feedback","0","23"
"NDY-252","928","gratitude","26","54"
"NDY-252","929","positive feedback","0","24"
"NDY-252","930","positive feedback","0","25"
"NDY-252","930","positive feedback","26","38"
"NDY-252","931","compliment","0","57"
"NDY-252","932","positive feedback","0","15"
"NDY-252","932","compliment","16","64"
"NDY-252","934","encouragement","295","328"
"NDY-252","934","positive feedback","331","374"
"NDY-252","934","positive feedback","394","395"
"NDY-252","935","positive feedback","0","12"
"NDY-252","935","gratitude","19","77"
"NDY-252","936","positive feedback","0","14"
"NDY-252","937","positive feedback","0","85"
"NDY-252","937","positive feedback","142","143"
"NDY-252","938","compliment","0","52"
"NDY-252","939","positive feedback","0","15"
"NDY-252","940","positive feedback","0","19"
"NDY-252","940","positive feedback","56","104"
"NDY-252","943","positive feedback","0","40"
"NDY-252","943","gratitude","41","55"
"NDY-252","944","positive feedback","0","1"
"NDY-252","944","positive feedback","2","25"
"NDY-252","944","positive feedback","26","38"
"NDY-252","945","positive feedback","0","67"
"NDY-252","946","positive feedback","0","72"
"NDY-252","947","positive feedback","0","22"
"NDY-252","948","positive feedback","0","42"
"NDY-252","949","positive feedback","0","4"
"NDY-252","949","positive feedback","7","42"
"NDY-252","949","gratitude","145","211"
"NDY-252","950","gratitude","0","26"
"NDY-252","951","compliment","0","29"
"NDY-252","952","positive feedback","0","16"
"NDY-252","953","positive feedback","0","152"
"NDY-252","954","positive feedback","0","71"
"NDY-252","954","gratitude","72","99"
"NDY-252","954","positive feedback","145","146"
"NDY-252","955","compliment","0","21"
"NDY-252","955","positive feedback","63","79"
"NDY-252","955","gratitude","80","89"
"NDY-252","956","positive feedback","0","46"
"NDY-252","957","compliment","0","39"
"NDY-252","958","positive feedback","0","54"
"NDY-252","959","affection declaration","0","22"
"NDY-252","960","positive feedback","0","22"
"NDY-252","960","positive feedback","23","141"
"NDY-252","960","compliment","307","350"
"NDY-252","960","compliment","351","379"
"NDY-252","960","compliment","384","416"
"NDY-252","962","compliment","0","23"
"NDY-252","962","positive feedback","28","88"
"NDY-252","963","positive feedback","0","36"
"NDY-252","963","positive feedback","37","141"
"NDY-252","963","positive feedback","144","205"
"NDY-252","963","positive feedback","208","247"
"NDY-252","964","positive feedback","0","69"
"NDY-252","964","positive feedback","70","120"
"NDY-252","965","positive feedback","0","18"
"NDY-252","965","positive feedback","21","56"
"NDY-252","966","positive feedback","0","45"
"NDY-252","967","positive feedback","0","12"
"NDY-252","967","positive feedback","13","94"
"NDY-252","968","positive feedback","0","35"
"NDY-252","969","positive feedback","0","61"
"NDY-252","969","compliment","120","138"
"NDY-252","969","positive feedback","143","229"
"NDY-252","969","positive feedback","241","242"
"NDY-252","970","positive feedback","0","55"
"NDY-252","970","encouragement","56","85"
"NDY-252","971","positive feedback","0","20"
"NDY-252","972","positive feedback","0","10"
"NDY-252","973","positive feedback","0","143"
"NDY-252","973","positive feedback","144","199"
"NDY-252","973","positive feedback","202","250"
"NDY-252","974","positive feedback","0","12"
"NDY-252","974","positive feedback","17","102"
"NDY-252","975","positive feedback","0","15"
"NDY-252","975","positive feedback","16","45"
"NDY-252","976","positive feedback","0","46"
"NDY-252","976","gratitude","47","69"
"NDY-252","977","positive feedback","0","20"
"NDY-252","977","gratitude","23","31"
"NDY-252","978","positive feedback","0","12"
"NDY-252","978","affection declaration","15","42"
"NDY-252","978","positive feedback","43","102"
"NDY-252","978","encouragement","105","116"
"NDY-252","978","positive feedback","149","150"
"NDY-252","979","compliment","0","28"
"NDY-252","979","positive feedback","29","94"
"NDY-252","980","positive feedback","0","27"
"NDY-252","980","compliment","91","118"
"NDY-252","981","gratitude","0","21"
"NDY-252","982","compliment","0","53"
"NDY-252","982","positive feedback","56","100"
"NDY-252","983","gratitude","0","8"
"NDY-252","984","positive feedback","0","64"
"NDY-252","985","positive feedback","0","12"
"NDY-252","987","positive feedback","0","14"
"NDY-252","987","positive feedback","15","97"
"NDY-252","988","positive feedback","0","75"
"NDY-252","988","positive feedback","76","90"
"NDY-252","988","gratitude","91","98"
"NDY-252","989","positive feedback","0","11"
"NDY-252","990","positive feedback","0","11"
"NDY-252","990","compliment","16","27"
"NDY-252","990","positive feedback","28","68"
"NDY-252","991","positive feedback","0","141"
"NDY-252","991","encouragement","142","159"
"NDY-252","992","positive feedback","42","104"
"NDY-252","993","positive feedback","0","11"
"NDY-252","993","compliment","16","57"
"NDY-252","994","compliment","0","63"
"NDY-252","995","positive feedback","0","66"
"NDY-252","996","positive feedback","0","11"
"NDY-252","996","positive feedback","16","58"
"NDY-252","997","compliment","0","32"
"NDY-252","998","affection declaration","0","54"
"NDY-252","998","positive feedback","55","87"
"NDY-252","998","encouragement","92","141"
"NDY-252","999","positive feedback","16","84"
"NDY-274","2","positive feedback","0","42"
"NDY-274","5","compliment","0","61"
"NDY-274","6","positive feedback","0","17"
"NDY-274","9","compliment","97","141"
"NDY-274","9","encouragement","146","217"
"NDY-274","12","positive feedback","0","34"
"NDY-274","13","affection declaration","0","20"
"NDY-274","13","affection declaration","21","40"
"NDY-274","14","compliment","0","43"
"NDY-274","14","positive feedback","0","27"
"NDY-274","16","positive feedback","278","310"
"NDY-274","17","positive feedback","0","13"
"NDY-274","17","encouragement","16","46"
"NDY-274","18","affection declaration","0","32"
"NDY-274","18","compliment","35","117"
"NDY-274","18","compliment","152","217"
"NDY-274","19","positive feedback","0","21"
"NDY-274","19","encouragement","88","109"
"NDY-274","20","compliment","16","56"
"NDY-274","21","positive feedback","0","57"
"NDY-274","21","positive feedback","58","104"
"NDY-274","21","affection declaration","105","168"
"NDY-274","21","affection declaration","169","208"
"NDY-274","21","positive feedback","335","337"
"NDY-274","22","gratitude","0","11"
"NDY-274","25","affection declaration","0","37"
"NDY-274","27","positive feedback","24","32"
"NDY-274","28","affection declaration","0","30"
"NDY-274","28","affection declaration","33","52"
"NDY-274","28","compliment","53","82"
"NDY-274","28","compliment","87","142"
"NDY-274","33","compliment","0","40"
"NDY-274","33","compliment","41","76"
"NDY-274","34","positive feedback","0","86"
"NDY-274","35","positive feedback","0","34"
"NDY-274","36","positive feedback","0","28"
"NDY-274","36","encouragement","31","58"
"NDY-274","39","positive feedback","239","275"
"NDY-274","41","compliment","102","152"
"NDY-274","41","positive feedback","265","290"
"NDY-274","42","positive feedback","156","217"
"NDY-274","42","encouragement","156","217"
"NDY-274","43","compliment","0","94"
"NDY-274","43","gratitude","95","103"
"NDY-274","45","positive feedback","0","32"
"NDY-274","46","positive feedback","0","37"
"NDY-274","47","compliment","147","161"
"NDY-274","48","positive feedback","16","36"
"NDY-274","48","affection declaration","41","56"
"NDY-274","48","encouragement","57","73"
"NDY-274","48","group membership","143","163"
"NDY-274","49","affection declaration","5","38"
"NDY-274","50","affection declaration","0","35"
"NDY-274","50","compliment","148","219"
"NDY-274","50","compliment","265","284"
"NDY-274","50","affection declaration","350","508"
"NDY-274","51","positive feedback","0","64"
"NDY-274","51","encouragement","67","80"
"NDY-274","51","positive feedback","211","265"
"NDY-274","53","compliment","0","19"
"NDY-274","53","affection declaration","24","44"
"NDY-274","55","positive feedback","0","33"
"NDY-274","55","encouragement","36","67"
"NDY-274","56","affection declaration","0","15"
"NDY-274","58","positive feedback","0","40"
"NDY-274","59","positive feedback","0","17"
"NDY-274","59","encouragement","18","52"
"NDY-274","60","positive feedback","282","320"
"NDY-274","62","agreement","14","77"
"NDY-274","63","positive feedback","0","76"
"NDY-274","64","encouragement","0","53"
"NDY-274","66","positive feedback","241","277"
"NDY-274","72","positive feedback","0","84"
"NDY-274","72","positive feedback","85","140"
"NDY-274","73","positive feedback","0","38"
